Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Ordered_Date_Year,Ordered_Date_Month,Ordered_Date_Day,Time_OrderPicked_hours,Time_OrderPicked_mins,Time_Orderd_hours,Time_Orderd_mins,Distance_covered,Time_taken (min)
22.0,4.6,Cloudy,Low,2,electric_scooter,1.0,No,Urban,2022,3,19,22,30,22,20,7.862668167410368,17
25.0,4.6,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,7,21,55,21,50,9.315069177421892,23
27.0,4.5,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,3,23,25,23,10,4.469027394505617,21
23.0,4.9,Stormy,Medium,2,scooter,1.0,No,Metropolitian,2022,3,27,18,5,19,35,12.117044368866695,20
33.0,4.7,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,23,19,45,19,40,10.705559922396557,40
25.0,4.6,Stormy,High,1,motorcycle,1.0,No,Urban,2022,4,5,14,5,19,35,6.290134677634678,10
35.0,4.3,Windy,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,3,10,21,20,21,15,17.13737798601516,51
33.0,4.7,Sunny,Jam,2,scooter,1.0,No,Urban,2022,3,5,22,15,19,35,4.560926278066122,16
,,Sandstorms,High,2,scooter,1.0,No,Metropolitian,2022,4,3,11,35,11,20,2.979527470384624,32
29.0,4.5,Fog,Low,0,motorcycle,,No,Metropolitian,2022,3,7,23,10,19,35,9.220209378254708,18
21.0,4.9,Windy,Jam,2,scooter,0.0,No,Metropolitian,2022,3,17,20,30,20,25,4.657619913371798,10
27.0,5.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,9,18,45,18,30,7.763180727989779,25
27.0,4.9,Sandstorms,Medium,1,motorcycle,1.0,No,Urban,2022,3,9,17,20,17,10,9.435201537430713,24
35.0,4.6,Cloudy,Low,0,motorcycle,2.0,No,Metropolitian,2022,2,18,22,35,22,20,10.255054073729374,43
34.0,4.5,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,17,21,25,21,20,7.790525266841046,28
36.0,4.9,Cloudy,Medium,2,scooter,1.0,No,Urban,2022,3,30,18,30,18,15,9.056004306816446,17
32.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,20,19,35,18,45,16.384467035863942,36
23.0,4.9,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,2,18,18,20,18,10,17.29786575291325,38
25.0,5.0,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,2022,4,3,22,50,22,35,7.761486237714824,24
37.0,4.2,Windy,Medium,2,scooter,1.0,No,Metropolitian,2022,3,2,18,40,18,25,19.362561679297382,37
25.0,5.0,Fog,Low,1,scooter,0.0,No,Urban,2022,3,14,22,30,22,25,10.723264172167632,26
28.0,4.8,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,2022,4,2,17,40,17,30,16.660097204546265,23
37.0,4.7,Stormy,Medium,0,motorcycle,1.0,No,Urban,2022,3,11,18,40,18,25,4.46931202175492,28
30.0,4.9,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,10,19,35,19,35,13.58308621493501,20
23.0,5.0,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,25,22,40,22,30,12.100062421152574,15
38.0,4.5,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,27,23,55,23,40,19.760743726313585,21
35.0,4.8,Stormy,Medium,1,motorcycle,0.0,No,Urban,2022,4,5,15,55,15,40,6.147404652636644,28
29.0,4.8,Stormy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,15,13,45,13,30,6.209141643213009,18
38.0,4.2,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,4,19,35,18,50,20.178100872931346,48
21.0,5.0,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,2022,3,6,21,50,21,35,13.97014466545326,41
29.0,4.6,Windy,Low,0,motorcycle,1.0,No,Urban,2022,4,2,22,20,22,15,19.68777669417997,16
30.0,4.9,Sunny,Medium,2,motorcycle,1.0,No,Metropolitian,2022,4,1,16,15,16,10,6.217525604924386,23
25.0,4.7,Sandstorms,Low,1,motorcycle,1.0,No,Urban,2022,2,11,9,20,9,15,2.9766115118201046,11
38.0,4.8,Fog,Low,2,motorcycle,0.0,No,Metropolitian,2022,2,13,9,25,9,10,2.984608225622922,17
26.0,4.7,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,12,21,55,21,40,14.021848812228344,35
,,Windy,Low,1,scooter,1.0,No,Metropolitian,2022,2,15,9,40,19,35,3.145067434621583,13
20.0,4.7,Fog,High,1,scooter,1.0,No,Urban,2022,3,19,11,25,11,10,3.105131477545897,28
25.0,4.6,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,12,18,45,18,30,10.642292301678436,29
25.0,4.1,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,2022,3,16,20,25,20,20,12.256076445468295,36
22.0,4.8,Fog,Low,2,electric_scooter,0.0,No,Urban,2022,3,28,23,40,23,35,4.469154959264031,13
,,,,3,electric_scooter,0.0,No,Metropolitian,2022,3,21,8,45,19,35,1.5581193629487389,11
31.0,4.6,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,8,17,20,17,15,20.178893713604637,38
22.0,4.8,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,2022,2,13,19,40,19,25,9.081270101191445,26
35.0,4.2,Windy,High,0,motorcycle,1.0,No,Metropolitian,2022,4,5,13,40,13,25,6.209250269756872,34
38.0,4.6,Windy,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,2,15,19,20,19,10,7.343127607684902,49
21.0,4.8,Sunny,Jam,2,scooter,0.0,No,Urban,2022,3,7,20,30,20,20,7.452607659561829,11
38.0,3.8,Windy,Jam,2,scooter,2.0,No,Metropolitian,2022,3,27,22,10,19,35,17.097972861362276,42
35.0,4.7,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,5,15,5,14,55,6.232373004507649,34
,,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,2022,4,5,10,5,19,35,3.0250984842245745,19
30.0,4.7,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,17,10,35,10,30,1.5545086492841058,29
38.0,4.7,Windy,Low,1,scooter,1.0,No,Metropolitian,2022,4,1,10,5,9,55,3.0733915714431617,26
23.0,4.9,Sunny,Low,0,motorcycle,0.0,No,Urban,2022,3,2,19,35,23,55,19.68840740892438,23
32.0,4.7,Sandstorms,Low,2,electric_scooter,0.0,No,Metropolitian,2022,3,13,10,50,10,40,1.5526968797445757,24
38.0,4.7,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,17,21,25,21,15,7.448626618603313,38
38.0,4.6,Stormy,High,2,scooter,1.0,No,Metropolitian,2022,3,17,12,55,12,45,6.117761953594232,26
37.0,5.0,Fog,High,2,motorcycle,0.0,No,Metropolitian,2022,3,15,19,35,11,50,1.509139327532546,36
36.0,4.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,2022,3,12,19,45,19,35,11.00773476374462,39
28.0,4.6,Fog,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,8,23,35,23,20,12.239035527316306,29
33.0,4.8,Fog,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,3,12,21,50,21,45,12.419848147906496,43
26.0,4.9,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,23,19,35,19,45,19.886444745109216,36
28.0,4.8,Stormy,Low,2,scooter,1.0,No,Metropolitian,2022,3,25,19,35,19,35,20.206804295781904,17
23.0,4.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,3,23,5,22,55,9.435201537430713,15
20.0,4.4,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,2,17,20,20,20,15,7.490205511614555,36
22.0,4.3,Fog,Jam,2,motorcycle,0.0,No,Metropolitian,2022,3,20,20,55,20,45,13.631282080461874,37
39.0,4.9,Fog,Medium,0,motorcycle,1.0,No,Urban,2022,3,5,17,5,16,55,6.081387490813416,30
32.0,4.5,Windy,Jam,1,scooter,0.0,No,Metropolitian,2022,3,18,21,55,21,45,10.602582382472562,33
32.0,4.6,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,4,1,20,30,20,25,7.562333809640329,29
31.0,4.2,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,2022,3,30,21,25,21,15,9.326602961232512,39
32.0,4.7,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,1,19,35,22,45,4.589345115377281,15
25.0,4.4,Fog,Medium,2,scooter,2.0,No,Metropolitian,2022,3,27,18,35,18,25,13.681631975373575,36
22.0,4.9,Stormy,Medium,2,scooter,0.0,No,Metropolitian,2022,4,5,18,45,18,40,9.08808409216426,21
28.0,4.8,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,15,16,20,16,10,5.9592931098219735,22
20.0,4.6,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,18,18,5,17,50,10.58777364583605,30
23.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,2022,3,7,23,40,23,25,9.17813837505589,16
23.0,4.7,Sunny,Jam,0,motorcycle,0.0,No,,2022,3,25,21,40,21,25,13.631440268080546,24
24.0,4.5,Windy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,9,9,45,9,40,3.104402431477901,16
38.0,4.7,Cloudy,High,1,scooter,1.0,No,Metropolitian,2022,3,28,12,15,19,35,3.145067434621583,38
21.0,5.0,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,4,1,18,40,18,30,9.313691518325752,25
34.0,4.8,Stormy,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,3,20,20,55,20,45,12.161450531436758,50
36.0,4.6,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,1,19,35,19,45,7.761839422154042,34
38.0,4.7,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,28,19,35,19,30,7.573406195224182,26
37.0,5.0,Sunny,Jam,2,motorcycle,,No,Metropolitian,2022,3,4,21,35,21,25,13.968842021961056,19
31.0,4.6,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,2022,4,2,19,35,22,45,13.989852322089256,26
39.0,4.3,Windy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,9,19,35,19,35,7.562950099273998,29
20.0,4.6,Stormy,Medium,1,scooter,0.0,No,Urban,2022,2,12,19,35,17,55,12.10717356142356,23
35.0,4.7,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,3,3,22,15,19,35,4.5877613789702085,16
31.0,4.8,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,2022,2,13,15,5,19,35,5.968790325644568,33
26.0,4.7,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,2022,3,1,17,40,17,35,7.546401421474661,11
27.0,4.8,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,3,29,19,50,19,40,12.09893438000095,40
31.0,4.4,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,2,15,10,40,10,30,1.5725337292863206,30
31.0,4.6,Sunny,Medium,2,scooter,1.0,No,Urban,2022,4,4,17,40,17,30,13.82927367256702,26
35.0,4.4,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,25,18,35,18,20,13.989147573068443,31
29.0,5.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,29,22,30,22,15,20.44292976252901,22
35.0,4.0,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,2022,3,24,19,55,19,40,4.560975023660999,31
31.0,4.1,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,7,10,30,10,25,1.554424975889475,31
39.0,4.6,Windy,Low,2,scooter,1.0,No,Metropolitian,2022,3,23,23,30,23,25,10.8682628201097,27
33.0,5.0,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,25,22,55,22,45,12.420728618905605,20
29.0,4.7,Fog,Low,1,motorcycle,0.0,No,,2022,3,5,9,45,9,30,1.5321547990764783,13
23.0,4.6,Sunny,High,2,motorcycle,0.0,No,Metropolitian,2022,2,13,11,30,11,25,3.0202827050890524,16
27.0,4.9,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,24,21,45,21,40,7.683177078354373,23
24.0,4.7,Stormy,Low,0,motorcycle,1.0,No,Urban,2022,3,20,23,25,23,15,10.641057010178418,19
34.0,4.9,Cloudy,High,2,scooter,1.0,No,Metropolitian,2022,3,17,14,25,14,10,6.232180611484166,32
25.0,4.7,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,12,19,10,19,35,13.989532157306371,11
33.0,5.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,2,17,10,15,19,35,1.5101672504865264,21
22.0,5.0,Cloudy,High,1,scooter,0.0,No,Metropolitian,2022,3,15,11,50,11,40,3.0188245695177898,27
25.0,5.0,Cloudy,High,0,motorcycle,1.0,No,Urban,2022,3,3,11,30,11,15,1.5367187556842812,26
34.0,5.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,13,10,55,10,50,3.0295246341921644,29
24.0,4.7,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,25,22,55,22,50,12.418480328292787,13
28.0,5.0,Windy,Low,2,scooter,0.0,,Urban,2022,4,1,23,40,23,30,9.314907489514155,10
26.0,4.6,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,14,23,5,19,35,10.868130915669624,21
22.0,4.6,Stormy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,4,19,45,19,40,10.565179206181444,15
30.0,5.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,17,10,45,10,35,1.5581570033504792,27
21.0,2.5,Sunny,Low,2,motorcycle,1.0,No,Urban,2022,4,6,23,50,23,40,13.631440268080546,31
33.0,5.0,Windy,High,0,motorcycle,0.0,Yes,Metropolitian,2022,3,11,13,30,13,20,6.146622187550208,46
34.0,3.8,Cloudy,Low,1,scooter,1.0,No,Metropolitian,2022,3,18,22,30,22,15,16.720582121841456,39
36.0,4.9,Stormy,Low,1,scooter,0.0,No,Urban,2022,3,7,11,5,19,35,1.5368199501604665,26
,,Cloudy,Low,0,motorcycle,0.0,No,,2022,3,5,8,25,19,35,1.532234790495708,20
33.0,4.9,Stormy,Jam,2,scooter,1.0,No,Metropolitian,2022,4,3,20,55,20,40,4.66345622976206,32
38.0,4.4,Stormy,Medium,1,scooter,1.0,No,Urban,2022,3,21,17,55,17,45,4.469154959264031,33
31.0,4.8,Fog,Medium,1,scooter,2.0,No,Urban,2022,3,8,17,45,17,35,16.384351156454095,38
32.0,4.7,Fog,Low,2,scooter,1.0,No,Metropolitian,2022,3,27,23,5,19,35,11.00773476374462,30
21.0,5.0,Sandstorms,High,0,motorcycle,0.0,No,Metropolitian,2022,3,3,14,35,14,30,5.958820916622007,17
30.0,4.0,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,2022,3,17,17,40,17,30,4.658001279265391,34
37.0,5.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,11,8,30,8,15,1.5581322655568652,20
20.0,4.7,Stormy,Low,1,scooter,0.0,No,Metropolitian,2022,2,13,23,25,23,15,7.489996932448978,18
23.0,4.6,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,2022,4,3,10,50,10,45,1.5125686168842198,17
37.0,4.3,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,12,22,30,22,15,13.82967763210672,35
37.0,4.1,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,2,14,19,35,23,45,10.683845828892329,35
34.0,4.6,Windy,Low,1,scooter,1.0,No,Metropolitian,2022,3,14,22,55,22,50,11.916606438888204,21
35.0,5.0,Sandstorms,High,1,scooter,1.0,No,Urban,2022,3,9,12,15,19,35,3.0736169345596607,31
23.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,1,11,10,19,35,1.558137239175215,19
31.0,4.9,Fog,Medium,0,motorcycle,3.0,No,Metropolitian,2022,3,2,18,55,18,45,12.162424445777306,45
38.0,4.6,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,24,19,45,19,40,9.182882169250194,35
24.0,4.9,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,18,23,5,22,50,13.828993309155416,24
22.0,4.9,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,11,19,35,21,55,7.862668167410368,27
25.0,4.8,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,2022,3,28,14,35,14,25,6.232403352170867,32
,,,,3,electric_scooter,0.0,No,Urban,2022,3,28,19,45,19,35,4.560961191343599,15
39.0,5.0,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,4,6,20,35,20,20,13.9718816833163,40
37.0,4.4,Cloudy,Low,2,scooter,2.0,No,Metropolitian,2022,2,18,23,55,23,40,12.58026782240096,36
37.0,5.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,18,23,50,23,35,19.663125922534896,39
35.0,4.5,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,3,8,40,8,35,1.5725337292863206,24
33.0,5.0,Fog,High,0,motorcycle,1.0,No,,2022,3,5,11,45,11,30,3.0585514953413155,31
27.0,4.7,Cloudy,Low,2,scooter,0.0,No,Metropolitian,2022,2,12,19,35,19,35,6061.630469193264,29
32.0,4.5,Windy,Low,2,scooter,0.0,No,Metropolitian,2022,3,4,22,40,22,35,13.989473698864703,15
33.0,4.5,Stormy,Jam,2,scooter,1.0,No,,2022,2,14,21,10,20,55,11.748234358739852,40
37.0,4.7,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,11,20,40,20,35,9.348109676504626,29
21.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,18,17,55,17,45,13.68160171925017,32
23.0,4.9,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,4,5,10,30,10,15,3.029561721353004,21
31.0,4.8,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,26,23,55,23,45,9.05536131845396,18
29.0,4.8,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,23,19,35,20,45,20.44292976252901,16
23.0,4.9,Fog,Low,0,motorcycle,0.0,No,Metropolitian,2022,2,15,10,35,10,30,2.9766115118201046,22
,,,,3,scooter,0.0,No,Metropolitian,2022,3,29,22,5,19,35,19.975696041451314,31
32.0,4.9,Cloudy,Low,0,motorcycle,2.0,No,Metropolitian,2022,3,2,23,30,23,20,12.099374423360768,37
23.0,4.9,Sandstorms,Low,2,motorcycle,0.0,No,Metropolitian,2022,3,19,23,25,23,15,4.657528074267875,16
34.0,4.6,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,2022,2,13,15,45,15,40,6.2422824913122765,21
,,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,7,17,35,17,30,9.31344992616066,27
34.0,4.7,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,2022,3,29,23,50,23,40,17.098467518755893,27
33.0,4.0,Fog,High,2,electric_scooter,1.0,No,Metropolitian,2022,2,15,14,5,13,55,5.9922347624086845,38
38.0,4.9,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,4,19,35,19,30,12.074056378231194,19
22.0,4.6,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,2,17,50,17,40,10.710903359654202,18
20.0,4.4,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,2022,4,6,19,25,19,20,10.864870498856764,37
26.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,2,23,5,19,35,13.583078662317009,22
34.0,4.9,Stormy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,26,19,25,19,20,9.435201537430713,31
30.0,3.5,Windy,Jam,1,motorcycle,2.0,Yes,Metropolitian,2022,3,14,19,25,19,10,13.68160171925017,43
39.0,4.8,Cloudy,Low,1,scooter,1.0,No,Urban,2022,3,13,8,45,8,40,1.5128534404983929,15
36.0,4.9,Stormy,Medium,2,scooter,1.0,No,Metropolitian,2022,3,1,18,5,17,55,7.545174704993206,26
30.0,4.1,Stormy,Medium,0,motorcycle,2.0,No,Metropolitian,2022,3,16,18,5,19,35,20.20631641648197,48
32.0,4.9,Sunny,Jam,2,scooter,1.0,No,Metropolitian,2022,4,6,21,55,21,45,17.137482577838597,30
20.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,20,22,45,22,35,17.076712975302453,23
29.0,4.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,2,21,45,21,35,10.867138302160432,33
27.0,4.3,Fog,Jam,1,motorcycle,1.0,No,Urban,2022,3,7,21,30,21,15,7.448970151933079,31
27.0,4.9,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,2022,4,6,19,55,19,40,13.98984971037147,28
34.0,4.7,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,2022,4,2,18,25,18,15,10.642283429605715,30
23.0,4.7,Windy,Low,0,motorcycle,1.0,No,Urban,2022,3,23,22,20,22,15,17.097972349714006,22
35.0,4.6,Fog,Jam,0,motorcycle,1.0,Yes,Semi-Urban,2022,3,31,21,15,21,10,16.385047886584577,47
27.0,4.3,Windy,Low,0,motorcycle,1.0,No,Urban,2022,3,28,19,35,19,35,7.862668167410368,21
33.0,4.9,Fog,Low,1,motorcycle,1.0,No,Metropolitian,2022,4,5,9,55,9,40,1.5093844931452696,15
36.0,4.7,Sunny,Medium,2,scooter,1.0,No,Metropolitian,2022,4,2,18,50,18,45,10.868240116750805,27
28.0,4.6,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,3,8,19,35,19,25,10.881431823102778,47
38.0,4.8,Fog,Low,1,motorcycle,1.0,No,Metropolitian,2022,4,1,22,55,22,45,4.674266565274251,19
33.0,4.5,Windy,High,1,scooter,1.0,No,Metropolitian,2022,3,30,13,5,12,50,6.049956259946466,27
25.0,4.9,Fog,Low,2,scooter,0.0,No,Urban,2022,3,13,22,50,22,40,4.674220356187266,15
34.0,4.6,Fog,Low,2,scooter,1.0,No,Metropolitian,2022,3,3,19,35,10,55,1.5127140854704322,19
37.0,4.6,Sunny,Medium,0,motorcycle,1.0,No,Urban,2022,3,6,17,35,17,20,10.58777364583605,32
25.0,4.7,Sunny,Low,1,scooter,1.0,No,Urban,2022,3,9,11,15,19,35,1.5725337292863206,20
32.0,4.6,Sandstorms,High,2,scooter,1.0,No,Metropolitian,2022,2,13,19,35,11,55,2.984498091313309,25
39.0,4.7,Cloudy,Medium,0,motorcycle,2.0,No,Urban,2022,3,30,18,15,19,35,7.447061074885405,34
37.0,4.0,Fog,Medium,2,scooter,0.0,No,Metropolitian,2022,2,14,18,15,18,10,10.445135379079014,40
35.0,4.9,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,15,21,25,21,20,9.192770952683546,34
34.0,3.6,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,18,23,45,23,40,12.43584244017328,37
31.0,4.6,Fog,Jam,2,motorcycle,0.0,No,Metropolitian,2022,2,12,21,30,21,25,11.00773476374462,48
32.0,4.4,Fog,Jam,1,motorcycle,2.0,No,,2022,4,4,20,40,20,25,19.76079800702991,38
25.0,4.5,Sunny,Low,0,motorcycle,0.0,,Metropolitian,2022,3,13,8,30,8,15,3.105144913226864,10
30.0,3.9,Cloudy,Low,2,scooter,1.0,No,Metropolitian,2022,3,18,23,50,23,35,12.16161548161981,37
28.0,4.7,Windy,Low,2,motorcycle,0.0,No,Urban,2022,4,5,22,25,22,20,9.326872529115304,12
28.0,4.6,Windy,Medium,2,scooter,,No,Metropolitian,2022,3,13,18,55,18,45,7.862668167410368,24
29.0,4.6,Cloudy,High,2,motorcycle,0.0,No,Metropolitian,2022,3,15,13,10,19,35,6.210168035777162,29
20.0,4.7,Fog,Medium,2,scooter,2.0,No,Metropolitian,2022,3,4,17,35,17,30,19.65962528368427,34
36.0,4.8,Fog,Low,2,scooter,1.0,No,Metropolitian,2022,3,26,9,45,9,30,3.059363454723932,19
25.0,4.7,Stormy,Low,2,motorcycle,1.0,No,Urban,2022,3,1,8,30,8,25,1.4898452333109369,11
33.0,4.1,Sandstorms,Jam,0,motorcycle,1.0,Yes,Metropolitian,2022,3,27,20,20,20,15,13.582342704260103,48
27.0,4.7,Sandstorms,High,1,scooter,1.0,No,Urban,2022,4,1,12,35,12,20,5.9592931098219735,13
23.0,4.6,Fog,High,0,motorcycle,1.0,No,Metropolitian,2022,3,21,13,10,12,55,6.037118440222451,21
39.0,4.8,Sandstorms,Jam,1,scooter,1.0,No,Urban,2022,4,5,22,5,21,50,7.684168603439756,28
36.0,4.8,Stormy,Low,2,scooter,1.0,No,Urban,2022,3,16,22,20,22,10,17.09799793130139,17
26.0,4.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,2,21,35,21,30,13.773737657079298,37
24.0,5.0,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,2022,2,16,19,35,20,45,11.904780345542626,38
24.0,5.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,7,8,45,8,30,3.108988329765785,15
26.0,4.7,Fog,Low,1,scooter,0.0,No,Metropolitian,2022,2,15,22,15,22,10,8.929003109241874,10
38.0,4.7,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,19,17,5,16,50,6.037440799484659,31
39.0,,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,2022,2,12,19,35,20,55,12.58026782240096,43
27.0,4.6,Fog,Jam,2,scooter,1.0,No,Metropolitian,2022,3,7,19,55,19,50,7.601304456856061,27
28.0,4.8,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,2022,3,24,8,55,8,50,3.061134013686177,16
38.0,3.5,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,2022,4,4,17,30,17,15,13.405971717381744,31
33.0,4.9,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,23,23,25,23,10,13.68092007746041,23
36.0,5.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,2022,3,23,19,5,18,50,16.901659094572583,41
33.0,4.6,Sunny,Low,2,scooter,1.0,No,Metropolitian,2022,3,31,23,15,19,35,13.405918573024548,28
20.0,4.9,Fog,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,19,10,5,9,50,1.5524148945455951,20
35.0,5.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,23,19,35,23,50,19.65875217196504,20
29.0,4.8,Fog,Low,2,motorcycle,1.0,No,Metropolitian,2022,2,14,23,15,23,10,13.429052145534714,24
21.0,4.9,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,2022,2,17,19,15,19,35,4.541158367023063,11
27.0,4.9,Fog,Medium,2,motorcycle,0.0,No,Urban,2022,3,19,17,50,17,40,4.717601092054723,12
21.0,4.8,Fog,Low,2,scooter,0.0,No,Metropolitian,2022,3,26,23,50,23,35,8.938197833558919,19
32.0,4.8,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,26,19,35,17,50,7.649724402449684,30
31.0,4.4,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,18,22,55,22,40,20.18090860125022,35
36.0,4.7,Windy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,17,20,55,20,50,7.452607659561829,26
